"log_time","user_created_time","impact_category","logged_value"
2024-02-10 06:36:14.721 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,8.39
2024-02-10 06:36:17.514 +1100,2022-09-10 20:36:44.882 +1000,mood,7.16
2024-02-10 13:03:47.087 +1100,2022-08-28 20:42:11.356 +1000,mood,7.11
2024-02-10 21:47:42.553 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,9.05
2024-02-10 21:47:45.532 +1100,2022-09-10 20:36:44.882 +1000,mood,7.58
2024-02-11 00:12:39.785 +1100,2024-02-08 07:33:29.686 +1100,hours_of_sleep,0
2024-02-11 00:12:55.340 +1100,2024-02-08 07:33:29.686 +1100,energy_level_upon_awakening,3.98
2024-02-11 00:13:07.924 +1100,2024-02-08 07:33:29.686 +1100,mood,2.02
2024-02-11 01:15:17.731 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,6
2024-02-11 03:09:20.787 +1100,2023-06-28 03:46:07.052 +1000,hours_of_sleep,8
2024-02-11 03:09:30.656 +1100,2023-06-28 03:46:07.052 +1000,energy_level_upon_awakening,8.9
2024-02-11 03:09:40.240 +1100,2023-06-28 03:46:07.052 +1000,mood,7.6
2024-03-26 21:49:40.359 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.54
2024-02-11 04:49:28.001 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,13.5
2024-02-11 04:49:38.936 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-02-11 04:49:52.384 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-02-11 06:22:28.999 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-02-11 06:23:20.064 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-02-11 06:40:29.961 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-02-11 06:40:33.021 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.47
2024-02-11 06:40:35.467 +1100,2022-09-10 20:36:44.882 +1000,mood,7.21
2024-02-11 07:50:39.343 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,5
2024-02-11 07:50:46.358 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,3.1
2024-02-11 07:50:53.390 +1100,2023-10-28 06:40:22.281 +1100,mood,4.5
2024-02-11 10:51:07.061 +1100,2022-08-28 20:42:11.356 +1000,mood,8.13
2024-02-11 11:40:30.407 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,7
2024-02-11 11:40:34.918 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-11 11:40:43.004 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,7
2024-02-11 20:16:52.547 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-02-11 20:17:03.306 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.11
2024-02-11 20:17:11.541 +1100,2024-01-30 00:50:40.963 +1100,mood,8.36
2024-02-11 21:35:21.470 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.16
2024-02-11 21:35:23.568 +1100,2022-09-10 20:36:44.882 +1000,mood,7.68
2024-02-11 23:52:38.726 +1100,2024-02-08 07:33:29.686 +1100,hours_of_sleep,0
2024-02-11 23:52:49.820 +1100,2024-02-08 07:33:29.686 +1100,energy_level_upon_awakening,4.07
2024-02-11 23:53:08.502 +1100,2024-02-08 07:33:29.686 +1100,mood,3.03
2024-02-12 02:04:13.204 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,6
2024-02-12 02:25:41.708 +1100,2023-06-28 03:46:07.052 +1000,hours_of_sleep,8
2024-02-12 02:25:52.830 +1100,2023-06-28 03:46:07.052 +1000,energy_level_upon_awakening,9
2024-02-12 02:26:08.703 +1100,2023-06-28 03:46:07.052 +1000,mood,9
2024-02-12 02:43:01.746 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.25
2024-02-12 02:43:07.284 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-02-12 02:43:12.282 +1100,2023-08-17 03:37:21.683 +1000,mood,6.5
2024-02-12 05:58:58.295 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-02-12 05:59:46.191 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-02-12 06:02:12.687 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-02-12 06:02:15.532 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.07
2024-02-12 06:02:17.958 +1100,2022-09-10 20:36:44.882 +1000,mood,8.03
2024-02-12 06:47:03.763 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,10
2024-02-12 07:46:03.915 +1100,2022-08-28 20:42:11.356 +1000,mood,8.44
2024-02-12 12:37:22.644 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,6.24
2024-02-12 12:37:26.311 +1100,2023-12-11 03:51:05.388 +1100,mood,7.15
2024-02-12 13:18:58.627 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,3
2024-02-12 13:19:02.467 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-12 13:19:06.341 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,3
2024-02-12 14:14:45.401 +1100,2023-06-28 03:46:07.052 +1000,hours_of_sleep,8
2024-02-12 14:14:51.060 +1100,2023-06-28 03:46:07.052 +1000,energy_level_upon_awakening,8.2
2024-02-12 14:14:57.989 +1100,2023-06-28 03:46:07.052 +1000,mood,8.6
2024-03-26 21:49:42.366 +1100,2022-09-10 20:36:44.882 +1000,mood,7.03
2024-04-03 06:50:35.191 +1100,2024-01-30 00:50:40.963 +1100,perception_of_productivity,5
2024-02-12 15:10:21.097 +1100,2024-01-10 16:31:41.513 +1100,mood,4
2024-02-12 15:33:57.824 +1100,2024-01-22 19:41:42.649 +1100,hours_of_sleep,6
2024-02-12 15:34:05.186 +1100,2024-01-22 19:41:42.649 +1100,energy_level_upon_awakening,5
2024-02-12 15:34:11.065 +1100,2024-01-22 19:41:42.649 +1100,mood,5
2024-02-12 20:02:38.907 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-02-12 20:02:45.538 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,7
2024-02-12 20:02:49.272 +1100,2023-12-11 03:51:05.388 +1100,mood,7
2024-02-12 20:32:32.450 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,9.5
2024-02-12 20:32:35.209 +1100,2022-09-10 20:36:44.882 +1000,mood,8.9
2024-02-12 23:28:51.733 +1100,2024-01-22 19:41:42.649 +1100,perception_of_productivity,0
2024-02-12 23:28:55.850 +1100,2024-01-22 19:41:42.649 +1100,mood,10
2024-02-13 00:00:46.995 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-02-13 00:00:54.409 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,4.53
2024-02-13 00:01:00.719 +1100,2024-01-30 00:50:40.963 +1100,mood,4.06
2024-02-13 01:30:18.565 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,0
2024-02-13 02:20:23.456 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,4
2024-02-13 02:20:49.520 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,0
2024-02-13 02:20:54.831 +1100,2023-10-28 06:40:22.281 +1100,mood,0
2024-02-13 04:06:37.013 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,6
2024-02-13 04:06:39.171 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-02-13 04:06:48.837 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-13 04:46:40.467 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,7.5
2024-02-13 04:46:52.593 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-02-13 04:47:04.456 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-02-13 06:29:39.521 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-02-13 06:29:42.450 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.32
2024-02-13 06:29:44.997 +1100,2022-09-10 20:36:44.882 +1000,mood,8.68
2024-02-13 08:12:02.495 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.61
2024-02-13 08:12:48.940 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,7
2024-02-13 08:20:10.470 +1100,2022-08-28 20:42:11.356 +1000,mood,7.27
2024-02-13 10:57:59.659 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,5.51
2024-02-13 10:58:07.370 +1100,2023-12-11 03:51:05.388 +1100,mood,4.45
2024-02-13 13:06:31.797 +1100,2023-10-09 17:57:51.716 +1100,perception_of_productivity,10
2024-02-13 13:06:39.780 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-02-13 17:50:10.815 +1100,2024-01-22 19:41:42.649 +1100,hours_of_sleep,0
2024-02-13 17:50:13.948 +1100,2024-01-22 19:41:42.649 +1100,energy_level_upon_awakening,5
2024-03-27 00:18:06.767 +1100,2024-03-20 05:16:00.916 +1100,hours_of_sleep,8.66
2024-04-01 14:11:40.928 +1100,2024-02-06 15:14:37.809 +1100,perception_of_productivity,5
2024-04-03 06:50:38.217 +1100,2024-01-30 00:50:40.963 +1100,mood,5
2024-04-04 04:00:31.321 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-06 05:52:54.084 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.45
2024-04-07 02:37:17.038 +1000,2023-06-12 22:34:32.622 +1000,mood,8
2024-04-08 04:33:31.967 +1000,2024-02-28 05:30:18.657 +1100,hours_of_sleep,10
2024-04-08 04:33:50.049 +1000,2024-02-28 05:30:18.657 +1100,energy_level_upon_awakening,4.5
2024-04-08 18:35:49.869 +1000,2024-04-05 20:36:18.739 +1100,energy_level_upon_awakening,0
2024-04-09 00:18:19.174 +1000,2024-03-29 04:40:48.364 +1100,energy_level_upon_awakening,5
2024-04-09 02:38:03.929 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-04-09 04:07:26.883 +1000,2024-04-06 04:51:13.254 +1100,mood,6
2024-04-09 05:39:09.359 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-04-09 05:39:35.178 +1000,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,6
2024-04-09 14:32:33.685 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-09 14:32:36.027 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6
2024-04-09 14:32:38.911 +1000,2022-09-10 20:36:44.882 +1000,mood,8.68
2024-04-09 18:11:02.498 +1000,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-04-09 18:11:19.424 +1000,2024-01-30 00:50:40.963 +1100,mood,8.91
2024-04-09 21:02:29.202 +1000,2024-04-04 00:34:32.972 +1100,hours_of_sleep,8
2024-04-09 22:44:44.202 +1000,2024-03-27 08:59:52.256 +1100,energy_level_upon_awakening,7.36
2024-04-09 23:12:43.257 +1000,2024-04-06 04:51:13.254 +1100,energy_level_upon_awakening,8
2024-04-10 01:33:33.985 +1000,2024-02-28 05:30:18.657 +1100,hours_of_sleep,8
2024-04-10 01:33:50.024 +1000,2024-02-28 05:30:18.657 +1100,energy_level_upon_awakening,7
2024-04-10 03:03:35.761 +1000,2023-12-07 11:21:17.225 +1100,mood,9
2024-04-10 03:16:38.084 +1000,2024-01-10 16:31:41.513 +1100,hours_of_sleep,9
2024-04-10 05:15:51.072 +1000,2024-04-03 02:48:06.431 +1100,hours_of_sleep,10
2024-04-10 05:16:05.753 +1000,2024-04-03 02:48:06.431 +1100,mood,5
2024-04-10 09:05:42.844 +1000,2024-04-06 04:51:13.254 +1100,mood,7.97
2024-04-10 09:30:54.173 +1000,2023-08-17 03:37:21.683 +1000,perception_of_productivity,6
2024-04-10 09:32:13.323 +1000,2024-04-03 02:48:06.431 +1100,mood,5
2024-04-10 14:00:27.569 +1000,2023-06-28 03:46:07.052 +1000,energy_level_upon_awakening,8
2024-04-10 15:00:11.614 +1000,2023-12-07 11:21:17.225 +1100,hours_of_sleep,6
2024-04-10 15:00:20.713 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-10 16:22:23.113 +1000,2024-03-18 21:59:51.879 +1100,hours_of_sleep,8
2024-04-10 16:22:38.774 +1000,2024-03-18 21:59:51.879 +1100,mood,8
2024-04-10 19:45:09.347 +1000,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.92
2024-04-10 19:45:11.587 +1000,2022-09-10 20:36:44.882 +1000,mood,6.73
2024-04-10 20:59:16.521 +1000,2024-04-04 04:16:51.127 +1100,hours_of_sleep,7
2024-04-10 20:59:40.862 +1000,2024-04-04 04:16:51.127 +1100,mood,1.8
2024-04-10 22:22:42.639 +1000,2024-03-27 08:59:52.256 +1100,energy_level_upon_awakening,5.52
2024-04-10 22:22:48.022 +1000,2024-03-27 08:59:52.256 +1100,mood,5.26
2024-04-10 22:43:33.099 +1000,2023-06-12 22:34:32.622 +1000,mood,6.5
2024-02-13 17:50:17.676 +1100,2024-01-22 19:41:42.649 +1100,mood,5
2024-02-13 18:01:24.407 +1100,2023-10-09 17:57:51.716 +1100,perception_of_productivity,10
2024-02-13 18:01:38.282 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-02-13 21:01:37.179 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.04
2024-02-13 21:01:40.280 +1100,2022-09-10 20:36:44.882 +1000,mood,7.78
2024-02-13 21:03:26.457 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-02-13 21:03:26.963 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,5.63
2024-02-13 21:03:30.994 +1100,2024-01-30 00:50:40.963 +1100,mood,5.16
2024-02-13 21:04:04.548 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-02-13 21:04:08.330 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,7
2024-02-13 21:04:11.326 +1100,2023-12-11 03:51:05.388 +1100,mood,6
2024-02-14 03:22:45.702 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8
2024-02-14 03:22:52.552 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5.5
2024-02-14 03:22:58.210 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-14 06:00:09.743 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,12.1
2024-02-14 06:11:43.300 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-02-14 06:12:26.166 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,4.84
2024-02-14 07:40:06.839 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,9
2024-02-14 09:20:59.629 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-02-14 09:21:01.733 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.39
2024-02-14 09:21:03.851 +1100,2022-09-10 20:36:44.882 +1000,mood,6.26
2024-02-14 11:04:38.104 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2024-02-14 11:04:41.226 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-14 11:16:42.302 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,4.35
2024-02-14 11:16:48.143 +1100,2023-12-11 03:51:05.388 +1100,mood,7.56
2024-02-14 14:14:39.720 +1100,2024-01-22 19:41:42.649 +1100,hours_of_sleep,0
2024-02-14 14:14:44.448 +1100,2024-01-22 19:41:42.649 +1100,energy_level_upon_awakening,0
2024-02-14 14:14:51.595 +1100,2024-01-22 19:41:42.649 +1100,mood,0
2024-02-14 18:24:55.588 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-02-14 18:25:00.845 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,6
2024-02-14 18:25:03.881 +1100,2023-12-11 03:51:05.388 +1100,mood,6
2024-02-14 20:02:16.248 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-02-14 20:02:22.699 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.66
2024-02-14 20:02:26.633 +1100,2024-01-30 00:50:40.963 +1100,mood,9.3
2024-02-14 21:17:53.356 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.47
2024-02-14 21:17:55.492 +1100,2022-09-10 20:36:44.882 +1000,mood,7.23
2024-02-15 01:15:24.878 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,6
2024-02-15 05:11:36.842 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,11
2024-02-15 05:11:42.787 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,5
2024-02-15 05:11:51.646 +1100,2023-01-26 02:57:05.097 +1100,mood,4
2024-02-15 06:36:20.321 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,7.5
2024-02-15 06:36:25.568 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-02-15 06:36:29.853 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-02-15 06:42:19.850 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.45
2024-02-15 06:42:50.092 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-02-15 07:11:35.584 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-02-15 07:11:39.393 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.37
2024-02-15 07:11:41.963 +1100,2022-09-10 20:36:44.882 +1000,mood,8.18
2024-02-15 10:09:10.792 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2024-02-15 11:01:20.456 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,6
2024-02-15 11:01:24.717 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-15 11:02:11.293 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,6.13
2024-02-15 11:02:16.012 +1100,2023-12-11 03:51:05.388 +1100,mood,5.89
2024-02-15 13:23:57.227 +1100,2024-01-22 19:41:42.649 +1100,hours_of_sleep,0
2024-02-15 13:24:02.141 +1100,2024-01-22 19:41:42.649 +1100,energy_level_upon_awakening,3.91
2024-02-15 13:24:06.817 +1100,2024-01-22 19:41:42.649 +1100,mood,5.39
2024-02-15 19:53:46.416 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-02-15 19:54:03.251 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,8.4
2024-02-15 19:54:06.487 +1100,2023-12-11 03:51:05.388 +1100,mood,6
2024-02-15 20:28:04.180 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,8.19
2024-02-15 20:28:07.629 +1100,2022-09-10 20:36:44.882 +1000,mood,7.98
2024-02-15 22:00:57.060 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-02-15 22:01:03.864 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.19
2024-02-15 22:01:08.599 +1100,2024-01-30 00:50:40.963 +1100,mood,7.66
2024-02-16 02:34:10.914 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,6.1
2024-02-16 02:48:15.672 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,8
2024-02-16 02:48:26.954 +1100,2024-01-10 16:31:41.513 +1100,mood,8
2024-02-16 03:10:12.024 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.75
2024-02-16 03:10:16.564 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-02-16 03:10:20.764 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2024-02-16 06:42:28.976 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.7
2024-02-16 06:43:07.939 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-02-16 07:50:21.062 +1100,2022-08-28 20:42:11.356 +1000,mood,7.97
2024-02-16 08:07:59.483 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-02-16 08:08:06.351 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.34
2024-02-16 08:08:09.192 +1100,2022-09-10 20:36:44.882 +1000,mood,8.5
2024-02-16 10:54:32.156 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,9.1
2024-02-16 10:54:34.818 +1100,2023-12-11 03:51:05.388 +1100,mood,10
2024-03-27 00:18:24.566 +1100,2024-03-20 05:16:00.916 +1100,energy_level_upon_awakening,8
2024-02-16 20:58:43.008 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.59
2024-02-16 20:58:45.324 +1100,2022-09-10 20:36:44.882 +1000,mood,7.93
2024-02-17 01:09:39.065 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-02-17 01:09:41.748 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,5
2024-02-17 01:09:44.214 +1100,2023-12-11 03:51:05.388 +1100,mood,5
2024-02-17 02:02:18.842 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,9
2024-02-17 02:02:39.756 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,8.4
2024-02-17 02:02:48.044 +1100,2023-10-09 17:57:51.716 +1100,mood,7.9
2024-02-17 02:37:13.635 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.5
2024-02-17 02:37:18.036 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-02-17 02:37:22.365 +1100,2023-08-17 03:37:21.683 +1000,mood,5.5
2024-02-17 03:44:34.808 +1100,2023-06-28 03:46:07.052 +1000,hours_of_sleep,8
2024-02-17 03:44:40.984 +1100,2023-06-28 03:46:07.052 +1000,energy_level_upon_awakening,10
2024-02-17 03:44:49.220 +1100,2023-06-28 03:46:07.052 +1000,mood,9.5
2024-02-17 05:59:16.176 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-02-17 05:59:58.964 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,4.92
2024-02-17 07:58:57.297 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2024-02-17 08:54:04.791 +1100,2022-09-10 20:36:44.882 +1000,mood,6.83
2024-02-17 08:54:32.576 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.9
2024-02-17 08:54:37.191 +1100,2022-09-10 20:36:44.882 +1000,mood,9.08
2024-02-17 08:54:41.179 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.72
2024-02-17 08:54:43.367 +1100,2022-09-10 20:36:44.882 +1000,mood,9.3
2024-02-17 10:04:13.388 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,8
2024-02-17 12:44:56.950 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2024-02-17 12:45:00.798 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-17 15:29:09.169 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,8.45
2024-02-17 20:44:35.784 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,8.23
2024-02-17 20:44:38.578 +1100,2022-09-10 20:36:44.882 +1000,mood,7.91
2024-02-17 20:59:06.177 +1100,2024-02-08 07:33:29.686 +1100,hours_of_sleep,0
2024-02-17 20:59:11.151 +1100,2024-02-08 07:33:29.686 +1100,energy_level_upon_awakening,2.22
2024-02-17 20:59:15.848 +1100,2024-02-08 07:33:29.686 +1100,mood,2.39
2024-02-17 22:10:29.818 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-02-17 22:10:33.012 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,8
2024-02-17 22:10:35.537 +1100,2023-12-11 03:51:05.388 +1100,mood,7
2024-02-18 02:27:34.267 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,0
2024-02-18 02:27:43.448 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5.5
2024-02-18 02:27:47.096 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-18 05:32:23.044 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,11.1
2024-02-18 05:32:37.041 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,4.4
2024-02-18 05:32:42.319 +1100,2023-10-09 17:57:51.716 +1100,mood,5
2024-02-18 07:48:21.449 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-02-18 07:48:58.311 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-02-18 07:55:23.706 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,7.54
2024-02-18 07:55:30.872 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.68
2024-02-18 07:55:39.191 +1100,2022-09-10 20:36:44.882 +1000,mood,8.03
2024-02-18 08:21:36.313 +1100,2022-08-28 20:42:11.356 +1000,mood,8.05
2024-02-18 11:11:00.137 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,1.65
2024-02-18 11:11:02.725 +1100,2023-12-11 03:51:05.388 +1100,mood,2.25
2024-02-18 20:35:02.823 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-02-18 20:35:08.342 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.42
2024-02-18 20:35:12.437 +1100,2024-01-30 00:50:40.963 +1100,mood,7.97
2024-02-18 20:39:25.583 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.26
2024-02-18 20:39:27.680 +1100,2022-09-10 20:36:44.882 +1000,mood,7.83
2024-02-19 01:28:50.466 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-02-19 01:28:54.046 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,8
2024-02-19 01:28:58.061 +1100,2023-12-11 03:51:05.388 +1100,mood,6.5
2024-02-19 04:19:52.443 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,0
2024-02-19 04:19:57.444 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-02-19 04:20:00.612 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-02-19 05:53:31.398 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-02-19 05:54:14.735 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,4.77
2024-02-19 08:01:16.324 +1100,2022-08-28 20:42:11.356 +1000,mood,7.97
2024-02-19 11:12:19.300 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,6.49
